CLASS_NAME	PERSON_FULL_NAME	BEGIN_HH_TIME	SECTION_END_DATE	AVAIL_SEAT	DAY_CODE	BLDG_CODE	BEGIN_MM_TIME	FK_CDI_INSTR_TYPE	FK_SPM_SPCL_MTG_CD	COUNT_ON_WAITLIST	END_HH_TIME	PRIMARY_INSTR_FLAG	LONG_DESC	END_MM_TIME	SECTION_START_DATE	STP_ENRLT_FLAG	SCTN_ENRLT_QTY	START_DATE	ROOM_CODE	SECTION_NUMBER	SECT_CODE	BEFORE_DESC	SCTN_CPCTY_QTY	FK_SST_SCTN_STATCD
CHIN 100AN	Staff	0	2017-12-08	0	 	TBA	0	TU	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	907113	A01	NC                            	0	CA	
CHIN 186A	Xu, Li	11	2017-12-08	20	24	YORK 	0	LE	  	0	12	Y	                              	20	2017-09-28	N	5	2017-09-28	4050A	907115	A00	 	25	AC	
CHIN 186A	Xu, Li	11	2017-12-08	20	3	YORK 	30	LE	FI	0	14	Y	                              	29	2017-09-28	N	5	2017-12-13	4050A	907115	A00	 	25	AC	
CHIN 500	Chen, Pei-Chia	0	2017-12-08	15	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	10	 	TBA	907061	A00	 	25	AC	
CLIN 294A	Palmer, Barton W	9	2017-12-08	9994	3	BSB  	0	SE	  	0	11	Y	                              	50	2017-09-28	N	5	2017-09-28	2071 	906831	A00	 	9999	AC	
CLIN 296	Heaton, Robert K	0	2017-12-08	9937	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	62	 	TBA	906830	001	 	9999	AC	
CLRE 232	Hurst, Samantha	16	2017-12-08	9979	1	     	0	LE	  	0	18	Y	                              	0	2017-09-28	N	20	2017-09-28	     	913908	A00	 	9999	AC	
CLRE 232	Hurst, Samantha	15	2017-12-08	9979	2	     	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	20	2017-12-12	     	913908	A00	 	9999	AC	
CLRE 238	Mehta, Ravindra L.	14	2017-12-08	9990	5	     	0	LE	  	0	16	Y	                              	0	2017-09-28	N	9	2017-09-28	     	921683	A00	 	9999	AC	
CLRE 238	Mehta, Ravindra L.	15	2017-12-08	9990	3	     	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	9	2017-12-13	     	921683	A00	 	9999	AC	
CLRE 254	Vaida, Florin	14	2017-12-08	9974	3	     	0	LE	  	0	16	Y	                              	0	2017-09-28	N	25	2017-09-28	     	913909	A00	 	9999	AC	
CLRE 254	Vaida, Florin	16	2017-12-08	9993	4	     	0	LE	  	0	18	Y	                              	0	2017-09-28	N	6	2017-09-28	     	922436	B00	 	9999	AC	
CLRE 254	Vaida, Florin	15	2017-12-08	9974	3	     	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	25	2017-12-13	     	913909	A00	 	9999	AC	
CLRE 254	Vaida, Florin	15	2017-12-08	9993	6	     	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	6	2017-12-16	     	922436	B00	 	9999	AC	
CLRE 254	Staff	0	2017-12-08	9999	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	913910	A01	 	9999	NC	
CLRE 254	Staff	0	2017-12-08	9999	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	922437	B01	 	9999	NC	
CLRE 255	Ramsdell, Joe W.	16	2017-12-08	9990	4	     	0	LE	  	0	18	Y	                              	0	2017-09-28	N	9	2017-09-28	     	913911	A00	 	9999	AC	
CLRE 255	Ramsdell, Joe W.	15	2017-12-08	9990	6	     	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	9	2017-12-16	     	913911	A00	 	9999	AC	
CLRE 255	Staff	0	2017-12-08	9999	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	913912	A01	 	9999	NC	
CLRE 256	Mc Cutchan, J. Allen	16	2017-12-08	9973	3	     	0	LE	  	0	18	Y	                              	0	2017-09-28	N	26	2017-09-28	     	913913	A00	 	9999	AC	
CLRE 256	Mc Cutchan, J. Allen	15	2017-12-08	9973	2	     	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	26	2017-12-12	     	913913	A00	 	9999	AC	
CLRE 256	Staff	0	2017-12-08	9999	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	913914	A01	 	9999	NC	
CLRE 257	Araneta, Maria Rosario Gorrez	16	2017-12-08	9975	4	     	0	LE	  	0	18	Y	                              	0	2017-09-28	N	24	2017-09-28	     	913915	A00	 	9999	AC	
CLRE 257	Araneta, Maria Rosario Gorrez	15	2017-12-08	9975	6	     	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	24	2017-12-16	     	913915	A00	 	9999	AC	
CLRE 257	Staff	0	2017-12-08	9999	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	913916	A01	 	9999	NC	
CLRE 258	Mehta, Ravindra L.	15	2017-12-08	14	2	     	30	SE	  	0	18	Y	                              	30	2017-09-28	N	11	2017-09-28	     	913917	A00	 	25	AC	
CLRE 260	Mehta, Ravindra L.	0	2017-12-08	9999	 	TBA	0	SE	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913918	A00	 	9999	AC	
CLRE 262	Vaida, Florin	16	2017-12-08	9976	1	     	0	LE	  	0	18	Y	                              	0	2017-09-28	N	23	2017-09-28	     	913919	A00	 	9999	AC	
CLRE 262	Vaida, Florin	15	2017-12-08	9976	2	     	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	23	2017-12-12	     	913919	A00	 	9999	AC	
CLRE 262	Staff	0	2017-12-08	9999	 	TBA	0	SE	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	913920	A01	 	9999	NC	
CLRE 270	Awdishu, Linda	0	2017-12-08	25	 	TBA	0	PR	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913921	A00	 	25	AC	
CLRE 296	Mehta, Ravindra L.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913922	A00	 	9999	AC	
CLRE 298	Mehta, Ravindra L.	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	913923	A00	 	9999	AC	
CLRE 299	Aslam, Saima	0	2017-12-08	9964	 	TBA	0	SE	TBA	0	0	Y	                              	0	2017-09-28	N	35	 	TBA	913924	A00	 	9999	AC	
CLRE 299	Aslam, Saima	0	2017-12-08	0	 	TBA	0	SE	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	927858	B00	 	2	AC	
CMM 246	Bode, Lars	12	2017-12-18	43	5	BRF2 	0	SE	  	0	13	Y	                              	0	2017-08-14	N	2	2017-08-14	4103 	921137	A00	 	45	AC	
COGR 200B	Dominguez Rubio, Fernando	9	2017-12-08	7	3	MCC  	0	SE	  	0	11	Y	                              	50	2017-09-28	N	8	2017-09-28	127  	911528	A00	 	15	AC	
COGR 200B	Dominguez Rubio, Fernando	8	2017-12-08	7	3	MCC  	0	SE	FI	0	10	Y	                              	59	2017-09-28	N	8	2017-12-13	127  	911528	A00	 	15	AC	
COGR 201D	Serlin, David	10	2017-12-08	4	5	MCC  	0	SE	  	0	12	Y	                              	50	2017-09-28	N	11	2017-09-28	127  	911529	A00	 	15	AC	
COGR 225A	McKenzie, Kerry V.	9	2017-12-08	6	2	HSS  	30	SE	  	0	12	Y	                              	20	2017-09-28	N	9	2017-09-28	3027 	913511	A00	 	15	AC	
COGR 225C	Gere, Catherina M.	16	2017-12-08	11	1	HSS  	0	SE	  	0	18	Y	                              	50	2017-09-28	N	4	2017-09-28	3027 	911532	A00	 	15	AC	
COGR 275	Booker, Angela N	13	2017-12-08	4	5	MCC  	0	SE	  	0	15	Y	                              	50	2017-09-28	N	11	2017-09-28	127  	918172	A00	 	15	AC	
COGR 294	Kidman, Shawna F	10	2017-12-08	8	1	MCC  	0	SE	  	0	12	Y	                              	50	2017-09-28	N	7	2017-09-28	127  	911530	A00	 	15	AC	
COGR 298	Ahn, Patricia Jeehyun	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911533	001	 	9999	AC	
COGR 298	Alac, Morana	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	911534	002	 	9999	AC	
COGR 298	Anderson, Patrick W.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911535	003	 	9999	AC	
COGR 298	Boateng, Boatema	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911536	004	 	9999	AC	
COGR 298	Booker, Angela N	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911537	005	 	9999	AC	
COGR 298	Cartwright, Lisa	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911538	006	 	9999	AC	
COGR 298	Cole, Michael	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911539	007	 	9999	AC	
COGR 298	Cordoba Azcarate, Matilde	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911540	008	 	9999	AC	
COGR 298	Davis, Zeinabu I.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911541	009	 	9999	AC	
COGR 298	Dominguez Rubio, Fernando	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911542	010	 	9999	AC	
COGR 298	Fields, Gary	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911543	011	 	9999	AC	
COGR 298	Gates, Kelly	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911544	012	 	9999	AC	
COGR 298	Goldfarb, Brian	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911545	013	 	9999	AC	
COGR 298	Hallin, Daniel C	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911546	014	 	9999	AC	
COGR 298	Hartouni, Valerie A	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911547	015	 	9999	AC	
COGR 298	Horwitz, Robert B	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911548	016	 	9999	AC	
COGR 298	Humphries, Tom L.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911549	017	 	9999	AC	
COGR 298	Irani, Lilly C	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911550	018	 	9999	AC	
COGR 298	Kidman, Shawna F	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911551	019	 	9999	AC	
COGR 298	McMurria, John	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911552	020	 	9999	AC	
COGR 298	Mukerji, Chandra	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911553	021	 	9999	AC	
COGR 298	Padden, Carol Ann	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911554	022	 	9999	AC	
COGR 298	Pezzoli, Keith	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911555	023	 	9999	AC	
COGR 298	Roudakova, Natalia	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911556	024	 	9999	AC	
COGR 298	Serlin, David	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911557	025	 	9999	AC	
COGR 298	Sims, Christopher O	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911558	026	 	9999	AC	
COGR 298	Tanaka, Stefan A.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911559	027	 	9999	AC	
COGR 298	Vasquez, Olga A.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911560	028	 	9999	AC	
COGR 298	Zilberg, Elana	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911561	029	 	9999	AC	
COGR 299	Ahn, Patricia Jeehyun	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911562	001	 	9999	AC	
COGR 299	Alac, Morana	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911563	002	 	9999	AC	
COGR 299	Anderson, Patrick W.	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	911564	003	 	9999	AC	
COGR 299	Boateng, Boatema	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911565	004	 	9999	AC	
COGR 299	Booker, Angela N	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	911566	005	 	9999	AC	
COGR 299	Cartwright, Lisa	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911567	006	 	9999	AC	
COGR 299	Cole, Michael	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911568	007	 	9999	AC	
COGR 299	Cordoba Azcarate, Matilde	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911569	008	 	9999	AC	
COGR 299	Davis, Zeinabu I.	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	911570	009	 	9999	AC	
COGR 299	Dominguez Rubio, Fernando	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911571	010	 	9999	AC	
COGR 299	Fields, Gary	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911572	011	 	9999	AC	
COGR 299	Gates, Kelly	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	911573	012	 	9999	AC	
COGR 299	Goldfarb, Brian	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	911574	013	 	9999	AC	
COGR 299	Hallin, Daniel C	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	911575	014	 	9999	AC	
COGR 299	Hartouni, Valerie A	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	911576	015	 	9999	AC	
COGR 299	Horwitz, Robert B	0	2017-12-08	9996	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	3	 	TBA	911577	016	 	9999	AC	
COGR 299	Humphries, Tom L.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911578	017	 	9999	AC	
COGR 299	Irani, Lilly C	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911579	018	 	9999	AC	
COGR 299	Kidman, Shawna F	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911580	019	 	9999	AC	
COGR 299	McMurria, John	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	911581	020	 	9999	AC	
COGR 299	Mukerji, Chandra	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911582	021	 	9999	AC	
COGR 299	Padden, Carol Ann	0	2017-12-08	9998	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	911583	022	 	9999	AC	
COGR 299	Pezzoli, Keith	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911584	023	 	9999	AC	
COGR 299	Roudakova, Natalia	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911585	024	 	9999	AC	
COGR 299	Serlin, David	0	2017-12-08	9994	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	5	 	TBA	911586	025	 	9999	AC	
COGR 299	Sims, Christopher O	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911587	026	 	9999	AC	
COGR 299	Tanaka, Stefan A.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911588	027	 	9999	AC	
COGR 299	Vasquez, Olga A.	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	911589	028	 	9999	AC	
COGR 299	Zilberg, Elana	0	2017-12-08	9997	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	2	 	TBA	911590	029	 	9999	AC	
COGR 500	Dominguez Rubio, Fernando	0	2017-12-08	3	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	7	 	TBA	911592	001	 	10	AC	
COGR 500	Booker, Angela N	0	2017-12-08	6	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	4	 	TBA	911593	002	 	10	AC	
COGR 500	Davis, Zeinabu I.	0	2017-12-08	0	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	1	 	TBA	911594	003	 	1	AC	
COGR 500	Staff	0	2017-12-08	1	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	911595	004	 	1	AC	
COGR 500	Staff	0	2017-12-08	1	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	911596	005	 	1	AC	
COGR 500	Staff	0	2017-12-08	1	 	TBA	0	IN	TBA	0	0	 	                              	0	2017-09-28	N	0	 	TBA	911597	006	 	1	AC	
COGS 1	Boyle, Mary E. T.	14	2017-12-08	0	1	PCYNH	0	DI	  	7	14	Y	                              	50	2017-09-28	Y	60	2017-09-28	121  	913218	A01	 	60	AC	
COGS 1	Boyle, Mary E. T.	15	2017-12-08	0	1	PCYNH	0	DI	  	5	15	Y	                              	50	2017-09-28	Y	60	2017-09-28	121  	913219	A02	 	60	AC	
COGS 1	Boyle, Mary E. T.	16	2017-12-08	0	1	PCYNH	0	DI	  	5	16	Y	                              	50	2017-09-28	Y	60	2017-09-28	121  	913220	A03	 	60	AC	
COGS 1	Boyle, Mary E. T.	12	2017-12-08	0	3	PCYNH	0	DI	  	7	12	Y	                              	50	2017-09-28	Y	60	2017-09-28	121  	913221	A04	 	60	AC	
COGS 1	Boyle, Mary E. T.	13	2017-12-08	0	3	PCYNH	0	DI	  	5	13	Y	                              	50	2017-09-28	Y	60	2017-09-28	121  	913222	A05	 	60	AC	
COGS 1	Boyle, Mary E. T.	9	2017-12-08	0	5	PCYNH	0	DI	  	6	9	Y	                              	50	2017-09-28	Y	60	2017-09-28	121  	913223	A06	 	60	AC	
COGS 1	Boyle, Mary E. T.	10	2017-12-08	0	5	PCYNH	0	DI	  	7	10	Y	                              	50	2017-09-28	Y	60	2017-09-28	121  	913224	A07	 	60	AC	
COGS 1	Boyle, Mary E. T.	11	2017-12-08	0	5	PCYNH	0	DI	  	8	11	Y	                              	50	2017-09-28	Y	55	2017-09-28	121  	913225	A08	 	55	AC	
COGS 1	Boyle, Mary E. T.	9	2017-12-08	475	24	PRICE	30	LE	  	0	10	Y	                              	50	2017-09-28	N	0	2017-09-28	THTRE	913217	A00	 	475	NC	
COGS 1	Boyle, Mary E. T.	8	2017-12-08	475	4	PRICE	0	LE	FI	0	10	Y	                              	59	2017-09-28	N	0	2017-12-14	THTRE	913217	A00	 	475	NC	
COGS 3	Bardolph, Megan Dalene	9	2017-12-08	1	1	CSB  	0	LA	  	0	9	Y	                              	50	2017-09-28	N	34	2017-09-28	115  	918573	A01	 	35	AC	
COGS 3	Bardolph, Megan Dalene	10	2017-12-08	0	1	CSB  	0	LA	  	1	10	Y	                              	50	2017-09-28	Y	36	2017-09-28	115  	918574	A02	 	36	AC	
COGS 3	Bardolph, Megan Dalene	14	2017-12-08	0	3	CSB  	0	LA	  	1	14	Y	                              	50	2017-09-28	Y	38	2017-09-28	115  	918575	A03	 	38	AC	
COGS 3	Bardolph, Megan Dalene	11	2017-12-08	0	5	CSB  	0	LA	  	0	11	Y	                              	50	2017-09-28	N	36	2017-09-28	115  	918576	A04	 	36	AC	
COGS 3	Bardolph, Megan Dalene	12	2017-12-08	145	135	WLH  	0	LE	  	0	12	Y	                              	50	2017-09-28	N	0	2017-09-28	2005 	918572	A00	 	145	NC	
COGS 3	Bardolph, Megan Dalene	11	2017-12-08	145	4	WLH  	30	LE	FI	0	14	Y	                              	29	2017-09-28	N	0	2017-12-14	2005 	918572	A00	 	145	NC	
COGS 9	Voytek, Bradley Thomas	16	2017-12-08	0	1	CSB  	0	DI	  	15	16	Y	                              	50	2017-09-28	Y	47	2017-09-28	005  	917997	A01	 	47	AC	
COGS 9	Voytek, Bradley Thomas	9	2017-12-08	0	3	CSB  	0	DI	  	15	9	Y	                              	50	2017-09-28	Y	46	2017-09-28	005  	917998	A02	 	46	AC	
COGS 9	Voytek, Bradley Thomas	15	2017-12-08	0	5	CSB  	0	DI	  	12	15	Y	                              	50	2017-09-28	Y	56	2017-09-28	005  	917999	A03	 	56	AC	
COGS 9	Voytek, Bradley Thomas	10	2017-12-08	149	135	SOLIS	0	LE	  	0	10	Y	                              	50	2017-09-28	N	0	2017-09-28	104  	917996	A00	 	149	NC	
COGS 9	Voytek, Bradley Thomas	8	2017-12-08	149	5	SOLIS	0	LE	FI	0	10	Y	                              	59	2017-09-28	N	0	2017-12-15	104  	917996	A00	 	149	NC	
COGS 11	Boyle, Mary E. T.	16	2017-12-08	0	1	MANDE	0	DI	  	0	16	Y	                              	50	2017-09-28	N	60	2017-09-28	B-150	913241	A01	 	60	AC	
COGS 11	Boyle, Mary E. T.	14	2017-12-08	0	3	PCYNH	0	DI	  	2	14	Y	                              	50	2017-09-28	Y	60	2017-09-28	121  	913242	A02	 	60	AC	
COGS 11	Boyle, Mary E. T.	12	2017-12-08	0	5	PCYNH	0	DI	  	0	12	Y	                              	50	2017-09-28	N	60	2017-09-28	121  	913243	A03	 	60	AC	
COGS 11	Boyle, Mary E. T.	11	2017-12-08	192	24	PCYNH	0	LE	  	0	12	Y	                              	20	2017-09-28	N	0	2017-09-28	106  	913240	A00	 	192	NC	
COGS 11	Boyle, Mary E. T.	11	2017-12-08	192	3	CENTR	30	LE	FI	0	14	Y	                              	29	2017-09-28	N	0	2017-12-13	115  	913240	A00	 	192	NC	
COGS 14A	Creel, Sarah	11	2017-12-08	0	1	CSB  	0	LA	  	6	11	Y	                              	50	2017-09-28	Y	50	2017-09-28	005  	913245	A01	 	50	AC	
COGS 14A	Creel, Sarah	13	2017-12-08	0	3	WLH  	0	LA	  	9	13	Y	                              	50	2017-09-28	Y	50	2017-09-28	2207 	913246	A02	 	50	AC	
COGS 14A	Creel, Sarah	14	2017-12-08	0	3	WLH  	0	LA	  	7	14	Y	                              	50	2017-09-28	Y	50	2017-09-28	2207 	913247	A03	 	50	AC	
COGS 14A	Creel, Sarah	12	2017-12-08	0	5	CSB  	0	LA	  	8	12	Y	                              	50	2017-09-28	Y	50	2017-09-28	004  	913248	A04	 	50	AC	
COGS 14A	Creel, Sarah	14	2017-12-08	200	24	WLH  	0	LE	  	0	15	Y	                              	20	2017-09-28	N	0	2017-09-28	2005 	913244	A00	 	200	NC	
COGS 14A	Creel, Sarah	15	2017-12-08	200	4	WLH  	0	LE	FI	0	17	Y	                              	59	2017-09-28	N	0	2017-12-14	2005 	913244	A00	 	200	NC	
COGS 17	Johnson, Christine M.	11	2017-12-08	0	1	CSB  	0	LA	  	8	11	Y	                              	50	2017-09-28	Y	53	2017-09-28	004  	918098	A01	 	53	AC	
COGS 17	Johnson, Christine M.	12	2017-12-08	0	1	CSB  	0	LA	  	9	12	Y	                              	50	2017-09-28	Y	52	2017-09-28	004  	918099	A02	 	52	AC	
COGS 17	Johnson, Christine M.	9	2017-12-08	0	3	CENTR	0	LA	  	7	9	Y	                              	50	2017-09-28	Y	55	2017-09-28	222  	918100	A03	 	55	AC	
COGS 17	Johnson, Christine M.	10	2017-12-08	0	3	CENTR	0	LA	  	6	10	Y	                              	50	2017-09-28	Y	60	2017-09-28	222  	918101	A04	 	60	AC	
COGS 17	Johnson, Christine M.	13	2017-12-08	0	5	PCYNH	0	LA	  	5	13	Y	                              	50	2017-09-28	Y	60	2017-09-28	121  	918102	A05	 	60	AC	
COGS 17	Johnson, Christine M.	17	2017-12-08	280	24	RBC  	0	LE	  	0	18	Y	                              	20	2017-09-28	N	0	2017-09-28	AUD  	918097	A00	 	280	NC	
COGS 17	Johnson, Christine M.	19	2017-12-08	280	5	RBC  	0	LE	FI	0	21	Y	                              	59	2017-09-28	N	0	2017-12-15	AUD  	918097	A00	 	280	NC	
COGS 87	Deak, Gedeon O.	15	2017-12-08	0	3	CSB  	0	SE	  	10	15	Y	Minds Making Religion         	50	2017-09-28	Y	20	2017-09-28	180  	916113	A00	 	20	AC	
COGS 87	Pineda, Jaime A	13	2017-12-08	-1	5	CSB  	0	SE	  	9	13	Y	Knowing the Limits of Science 	50	2017-09-28	Y	21	2017-09-28	180  	916114	B00	 	20	AC	
COGS 99	Kutas, Marta	0	2017-12-08	9999	 	TBA	0	IN	TBA	0	0	Y	                              	0	2017-09-28	N	0	 	TBA	913259	A00	 	9999	AC	
COGS 100	Kirsh, David Joel	13	2017-12-08	0	1	CENTR	0	DI	  	8	13	Y	                              	50	2017-09-28	Y	50	2017-09-28	222  	913261	A01	 	50	AC	
COGS 100	Kirsh, David Joel	11	2017-12-08	0	3	CSB  	0	DI	  	6	11	Y	                              	50	2017-09-28	Y	50	2017-09-28	005  	913262	A02	 	50	AC	
COGS 100	Kirsh, David Joel	12	2017-12-08	0	3	CSB  	0	DI	  	6	12	Y	                              	50	2017-09-28	Y	50	2017-09-28	005  	913263	A03	 	50	AC	
COGS 100	Kirsh, David Joel	14	2017-12-08	0	5	PCYNH	0	DI	  	5	14	Y	                              	50	2017-09-28	Y	50	2017-09-28	121  	913264	A04	 	50	AC	
COGS 100	Kirsh, David Joel	15	2017-12-08	0	5	PCYNH	0	DI	  	7	15	Y	                              	50	2017-09-28	Y	50	2017-09-28	121  	913265	A05	 	50	AC	
